OWNER;TABLE_NAME;COLUMN_NAME;COLUMN_ID;DATA_TYPE;DATA_LENGTH;DATA_PRECISION;DATA_SCALE
MAXIMO;POLINE;VENDELIVERYDATE;13;DATE;7;;
MAXIMO;POLINE;SUPERVISOR;14;VARCHAR2;120;;
MAXIMO;POLINE;ENTERDATE;15;DATE;7;;
MAXIMO;POLINE;ENTERBY;16;VARCHAR2;120;;
MAXIMO;POLINE;DESCRIPTION;17;VARCHAR2;4000;;
MAXIMO;POLINE;PL1;18;VARCHAR2;40;;
MAXIMO;POLINE;PL2;19;VARCHAR2;40;;
MAXIMO;POLINE;PL3;20;VARCHAR2;40;;
MAXIMO;POLINE;PL4;21;NUMBER;22;15;2
MAXIMO;POLINE;PL5;22;VARCHAR2;40;;
MAXIMO;POLINE;REQUESTEDBY;23;VARCHAR2;120;;
MAXIMO;POLINE;REQDELIVERYDATE;24;DATE;7;;
MAXIMO;POLINE;ISSUE;25;NUMBER;22;;
MAXIMO;POLINE;POLINENUM;26;NUMBER;22;;
MAXIMO;POLINE;TAXED;27;NUMBER;22;;
MAXIMO;POLINE;PLIN1;28;VARCHAR2;40;;
MAXIMO;POLINE;PLIN2;29;VARCHAR2;40;;
MAXIMO;POLINE;PLIN3;30;VARCHAR2;40;;
MAXIMO;POLINE;PLIN4;31;DATE;7;;
MAXIMO;POLINE;PLIN5;32;NUMBER;22;15;2
MAXIMO;POLINE;ASSETNUM;33;VARCHAR2;48;;
MAXIMO;POLINE;CHARGESTORE;34;NUMBER;22;;
MAXIMO;POLINE;GLDEBITACCT;35;VARCHAR2;136;;
MAXIMO;POLINE;GLCREDITACCT;36;VARCHAR2;136;;
MAXIMO;POLINE;LINECOST;37;NUMBER;22;10;2
MAXIMO;POLINE;TAX1CODE;38;VARCHAR2;32;;
MAXIMO;POLINE;TAX1;39;NUMBER;22;10;2
MAXIMO;POLINE;TAX2CODE;40;VARCHAR2;32;;
MAXIMO;POLINE;TAX2;41;NUMBER;22;10;2
MAXIMO;POLINE;TAX3CODE;42;VARCHAR2;32;;
MAXIMO;POLINE;TAX3;43;NUMBER;22;10;2
MAXIMO;POLINE;RECEIPTREQD;44;NUMBER;22;;
MAXIMO;POLINE;MANUFACTURER;45;VARCHAR2;48;;
MAXIMO;POLINE;TAX4CODE;46;VARCHAR2;32;;
MAXIMO;POLINE;TAX4;47;NUMBER;22;10;2
MAXIMO;POLINE;TAX5CODE;48;VARCHAR2;32;;
MAXIMO;POLINE;TAX5;49;NUMBER;22;10;2
MAXIMO;POLINE;CATEGORY;50;VARCHAR2;64;;
MAXIMO;POLINE;REMARK;51;VARCHAR2;200;;
MAXIMO;POLINE;LOCATION;52;VARCHAR2;100;;
MAXIMO;POLINE;LOADEDCOST;53;NUMBER;22;10;2
MAXIMO;POLINE;PRORATESERVICE;54;NUMBER;22;;
MAXIMO;POLINE;RECEIPTSCOMPLETE;55;NUMBER;22;;
MAXIMO;POLINE;INSPECTIONREQUIRED;56;NUMBER;22;;
MAXIMO;POLINE;PRORATECOST;57;NUMBER;22;10;2
MAXIMO;POLINE;POLINEID;58;NUMBER;22;;
MAXIMO;POLINE;LINECOST2;59;NUMBER;22;10;2
MAXIMO;POLINE;MRNUM;60;VARCHAR2;32;;
MAXIMO;POLINE;MRLINENUM;61;NUMBER;22;;
MAXIMO;POLINE;PL6;62;VARCHAR2;40;;
MAXIMO;POLINE;PL7;63;VARCHAR2;40;;
MAXIMO;POLINE;PL8;64;VARCHAR2;40;;
MAXIMO;POLINE;PL9;65;VARCHAR2;40;;
MAXIMO;POLINE;PL10;66;VARCHAR2;40;;
MAXIMO;POLINE;PLIN6;67;VARCHAR2;40;;
MAXIMO;POLINE;PLIN7;68;VARCHAR2;40;;
MAXIMO;POLINE;PLIN8;69;VARCHAR2;40;;
MAXIMO;POLINE;PLIN9;70;VARCHAR2;40;;
MAXIMO;POLINE;POLALN1;71;VARCHAR2;40;;
MAXIMO;POLINE;POLALN2;72;VARCHAR2;40;;
MAXIMO;POLINE;POLALN3;73;VARCHAR2;40;;
MAXIMO;POLINE;POLALN4;74;VARCHAR2;40;;
MAXIMO;POLINE;POLALN5;75;VARCHAR2;40;;
MAXIMO;POLINE;PCARDNUM;76;VARCHAR2;120;;
MAXIMO;POLINE;PCARDTYPE;77;VARCHAR2;80;;
MAXIMO;POLINE;PCARDEXPDATE;78;VARCHAR2;28;;
MAXIMO;POLINE;FINCNTRLID;79;VARCHAR2;32;;
MAXIMO;POLINE;PCARDVERIFICATION;80;VARCHAR2;16;;
MAXIMO;POLINE;VENDORPACKCODE;81;VARCHAR2;48;;
MAXIMO;POLINE;VENDORPACKQUANTITY;82;VARCHAR2;48;;
MAXIMO;POLINE;VENDORWAREHOUSE;83;VARCHAR2;48;;
MAXIMO;POLINE;SITEID;84;VARCHAR2;32;;
MAXIMO;POLINE;ORGID;85;VARCHAR2;32;;
MAXIMO;POLINE;ISDISTRIBUTED;86;NUMBER;22;;
MAXIMO;POLINE;REFWO;87;VARCHAR2;40;;
MAXIMO;POLINE;ENTEREDASTASK;88;NUMBER;22;;
MAXIMO;POLINE;LINETYPE;89;VARCHAR2;60;;
MAXIMO;POLINE;ITEMSETID;90;VARCHAR2;32;;
MAXIMO;POLINE;CONDITIONCODE;91;VARCHAR2;120;;
MAXIMO;POLINE;CONTRACTREFNUM;92;VARCHAR2;32;;
MAXIMO;POLINE;COMMODITYGROUP;93;VARCHAR2;32;;
MAXIMO;POLINE;COMMODITY;94;VARCHAR2;32;;
MAXIMO;POLINE;CONTRACTREFID;95;NUMBER;22;;
MAXIMO;POLINE;CONTRACTREFREV;96;NUMBER;22;;
MAXIMO;POLINE;SCHEDULEID;97;NUMBER;22;;
MAXIMO;POLINE;CONTREFLINEID;98;NUMBER;22;;
MAXIMO;POLINE;TOSITEID;99;VARCHAR2;32;;
MAXIMO;POLINE;SHIPTO;100;VARCHAR2;120;;
MAXIMO;POLINE;SHIPTOATTN;101;VARCHAR2;120;;
MAXIMO;POLINE;LANGCODE;102;VARCHAR2;16;;
MAXIMO;POLINE;CONVERSION;103;NUMBER;22;15;2
MAXIMO;POLINE;HASLD;104;NUMBER;22;;
MAXIMO;POLINE;MKTPLCITEM;105;NUMBER;22;;
MAXIMO;POLINE;ROWSTAMP;106;VARCHAR2;160;;
MAXIMO;POLINE;LLYHEATTRACE;107;NUMBER;22;;
MAXIMO;POLINE;LLYCERTPAPERS;108;NUMBER;22;;
MAXIMO;POLINE;LLYCOA;109;NUMBER;22;;
MAXIMO;POLINE;CLASSSTRUCTUREID;110;VARCHAR2;80;;
MAXIMO;POLINE;REVISIONNUM;111;NUMBER;22;;
MAXIMO;POLINE;REVSTATUS;112;VARCHAR2;28;;
MAXIMO;POLINE;TAXEXEMPT;113;NUMBER;22;;
MAXIMO;POLINE;RECEIPTTOLERANCE;114;NUMBER;22;15;2
MAXIMO;POLINE;RECEIPTTOLAMT;115;FLOAT;22;126;
MAXIMO;POLINE;RECEIPTTOLQTY;116;FLOAT;22;126;
MAXIMO;POLINE;RESTYPE;117;VARCHAR2;64;;
MAXIMO;POLINE;CONSIGNMENT;118;NUMBER;22;;
MAXIMO;POLINE;ANYWHEREREFID;119;NUMBER;22;;
MAXIMO;POLINE;LINECOST1;120;NUMBER;22;10;2
MAXIMO;POLINE;LOADEDCOST1;121;NUMBER;22;10;2
MAXIMO;POSTATUS;PONUM;1;VARCHAR2;40;;
MAXIMO;POSTATUS;STATUS;2;VARCHAR2;80;;
MAXIMO;POSTATUS;CHANGEDATE;3;DATE;7;;
MAXIMO;POSTATUS;CHANGEBY;4;VARCHAR2;120;;
MAXIMO;POSTATUS;MEMO;5;VARCHAR2;200;;
MAXIMO;POSTATUS;SITEID;6;VARCHAR2;32;;
MAXIMO;POSTATUS;ORGID;7;VARCHAR2;32;;
MAXIMO;POSTATUS;POSTATUSID;8;NUMBER;22;;
MAXIMO;POSTATUS;ROWSTAMP;9;VARCHAR2;160;;
MAXIMO;POSTATUS;REVISIONNUM;10;NUMBER;22;;
MAXIMO;PROPERTYASSOC;MAXCONTRACTTYPE;1;VARCHAR2;200;;
MAXIMO;PROPERTYASSOC;PROPERTYID;2;VARCHAR2;120;;
MAXIMO;PROPERTYASSOC;PROPERTYASSOCID;3;NUMBER;22;;
MAXIMO;PROPERTYASSOC;ROWSTAMP;4;VARCHAR2;160;;
MAXIMO;PROPERTYDEFAULT;PROPERTYID;1;VARCHAR2;120;;
MAXIMO;PROPERTYDEFAULT;DEFAULTVALUE;2;VARCHAR2;200;;
MAXIMO;PROPERTYDEFAULT;EDITABLE;3;NUMBER;22;;
MAXIMO;PROPERTYDEFAULT;ORGID;4;VARCHAR2;32;;
MAXIMO;PROPERTYDEFAULT;CONTRACTTYPEID;5;VARCHAR2;100;;
MAXIMO;PROPERTYDEFAULT;PROPERTYDEFAULTID;6;NUMBER;22;;
MAXIMO;PROPERTYDEFAULT;ROWSTAMP;7;VARCHAR2;160;;
MAXIMO;RELATEDRECORD;RECORDKEY;1;VARCHAR2;40;;
MAXIMO;RELATEDRECORD;CLASS;2;VARCHAR2;64;;
MAXIMO;RELATEDRECORD;RELATEDRECKEY;3;VARCHAR2;40;;
MAXIMO;RELATEDRECORD;RELATEDRECCLASS;4;VARCHAR2;64;;
MAXIMO;RELATEDRECORD;RELATEDRECSITEID;5;VARCHAR2;32;;
MAXIMO;RELATEDRECORD;RELATEDRECORGID;6;VARCHAR2;32;;
MAXIMO;RELATEDRECORD;SITEID;7;VARCHAR2;32;;
MAXIMO;RELATEDRECORD;ORGID;8;VARCHAR2;32;;
MAXIMO;RELATEDRECORD;RELATETYPE;9;VARCHAR2;72;;
MAXIMO;RELATEDRECORD;RELATEDRECORDID;10;NUMBER;22;;
MAXIMO;RELATEDRECORD;ROWSTAMP;11;VARCHAR2;160;;
MAXIMO;REORDERPAD;USRNAME;1;VARCHAR2;120;;
MAXIMO;REORDERPAD;PRNUM;2;VARCHAR2;32;;
MAXIMO;REORDERPAD;PONUM;3;VARCHAR2;40;;
MAXIMO;REORDERPAD;ITEMNUM;4;VARCHAR2;120;;
MAXIMO;REORDERPAD;LOCATION;5;VARCHAR2;100;;
MAXIMO;REORDERPAD;VENDOR;6;VARCHAR2;48;;
MAXIMO;REORDERPAD;MINLEVEL;7;NUMBER;22;15;2
MAXIMO;REORDERPAD;MAXLEVEL;8;NUMBER;22;15;2
MAXIMO;REORDERPAD;CATEGORY;9;VARCHAR2;64;;
MAXIMO;REORDERPAD;ORDERQTY;10;NUMBER;22;15;2
MAXIMO;REORDERPAD;ORDERUNIT;11;VARCHAR2;64;;
MAXIMO;REORDERPAD;UNITCOST;12;NUMBER;22;10;2
MAXIMO;REORDERPAD;IN19;13;VARCHAR2;40;;
MAXIMO;REORDERPAD;IN20;14;VARCHAR2;40;;
MAXIMO;REORDERPAD;IN21;15;VARCHAR2;40;;
MAXIMO;REORDERPAD;IN22;16;DATE;7;;
MAXIMO;REORDERPAD;IN23;17;NUMBER;22;15;2
MAXIMO;REORDERPAD;CURBAL;18;NUMBER;22;15;2
MAXIMO;REORDERPAD;WONUM;19;VARCHAR2;40;;
MAXIMO;REORDERPAD;REQUIREDATE;20;DATE;7;;
MAXIMO;REORDERPAD;REQUESTBY;21;VARCHAR2;120;;
MAXIMO;REORDERPAD;SCHEDSTART;22;DATE;7;;
MAXIMO;REORDERPAD;TARGSTARTDATE;23;DATE;7;;
MAXIMO;REORDERPAD;GLCREDITACCT;24;VARCHAR2;136;;
MAXIMO;REORDERPAD;GLACCOUNT;25;VARCHAR2;136;;
MAXIMO;REORDERPAD;DELIVERYTIME;26;NUMBER;22;;
MAXIMO;REORDERPAD;LOTTYPE;27;VARCHAR2;64;;
MAXIMO;REORDERPAD;MANUFACTURER;28;VARCHAR2;48;;
MAXIMO;REORDERPAD;MODELNUM;29;VARCHAR2;1000;;
MAXIMO;REORDERPAD;CATALOGCODE;30;VARCHAR2;200;;
MAXIMO;REORDERPAD;GLDEBITACCT;31;VARCHAR2;136;;
MAXIMO;REORDERPAD;ASSETNUM;32;VARCHAR2;48;;
MAXIMO;REORDERPAD;ASSETLOCATION;33;VARCHAR2;100;;
MAXIMO;REORDERPAD;RESERVEDQTY;34;NUMBER;22;15;2
MAXIMO;REORDERPAD;PRQTY;35;NUMBER;22;15;2
MAXIMO;REORDERPAD;POQTY;36;NUMBER;22;15;2
MAXIMO;REORDERPAD;MRNUM;37;VARCHAR2;32;;
MAXIMO;REORDERPAD;MRLINENUM;38;NUMBER;22;;
MAXIMO;REORDERPAD;EXPLOTQTY;39;NUMBER;22;15;2
MAXIMO;REORDERPAD;REORDERQTY;40;NUMBER;22;15;2
MAXIMO;REORDERPAD;DESCRIPTION;41;VARCHAR2;4000;;
MAXIMO;REORDERPAD;ORGID;42;VARCHAR2;32;;
MAXIMO;REORDERPAD;SITEID;43;VARCHAR2;32;;
MAXIMO;REORDERPAD;SHIPTO;44;VARCHAR2;120;;
MAXIMO;REORDERPAD;VENDORPACKCODE;45;VARCHAR2;48;;
MAXIMO;REORDERPAD;VENDORWAREHOUSE;46;VARCHAR2;48;;
MAXIMO;REORDERPAD;VENDORPACKQUANTITY;47;VARCHAR2;48;;
MAXIMO;REORDERPAD;CURRENCYCODE;48;VARCHAR2;32;;
MAXIMO;REORDERPAD;LINETYPE;49;VARCHAR2;60;;
MAXIMO;REORDERPAD;ITEMSETID;50;VARCHAR2;32;;
MAXIMO;REORDERPAD;CONDITIONCODE;51;VARCHAR2;120;;
MAXIMO;REORDERPAD;COMMODITY;52;VARCHAR2;32;;
MAXIMO;REORDERPAD;COMMODITYGROUP;53;VARCHAR2;32;;
MAXIMO;REORDERPAD;CONTRACTREFNUM;54;VARCHAR2;32;;
MAXIMO;REORDERPAD;CONTRACTREFREV;55;NUMBER;22;;
MAXIMO;REORDERPAD;CONTRACTREFID;56;NUMBER;22;;
MAXIMO;REORDERPAD;CONTRACTLINEID;57;NUMBER;22;;
MAXIMO;REORDERPAD;INSPECTIONREQUIRED;58;NUMBER;22;;
MAXIMO;REORDERPAD;STORELOC;59;VARCHAR2;100;;
MAXIMO;REORDERPAD;STORELOCSITE;60;VARCHAR2;32;;
MAXIMO;REORDERPAD;WPITEMID;61;NUMBER;22;;
MAXIMO;REORDERPAD;MKTPLCITEM;62;NUMBER;22;;
MAXIMO;REORDERPAD;ROWSTAMP;63;VARCHAR2;160;;
MAXIMO;REORDERPAD;CONSIGNMENT;64;NUMBER;22;;
MAXIMO;REORDERPAD;SHIPPEDQTY;65;NUMBER;22;15;2
MAXIMO;RFQ;RFQNUM;1;VARCHAR2;32;;
MAXIMO;RFQ;DESCRIPTION;2;VARCHAR2;400;;
MAXIMO;RFQ;STATUS;3;VARCHAR2;48;;
MAXIMO;RFQ;STATUSDATE;4;DATE;7;;
MAXIMO;RFQ;ENTERDATE;5;DATE;7;;
MAXIMO;RFQ;ENTERBY;6;VARCHAR2;120;;
MAXIMO;RFQ;REPLYDATE;7;DATE;7;;
MAXIMO;RFQ;CLOSEONDATE;8;DATE;7;;
MAXIMO;RFQ;PURCHASEAGENT;9;VARCHAR2;120;;
MAXIMO;RFQ;RFQTYPE;10;VARCHAR2;64;;
MAXIMO;RFQ;REQUIREDDATE;11;DATE;7;;
MAXIMO;RFQ;REQUESTEDBY;12;VARCHAR2;120;;
MAXIMO;RFQ;SHIPTO;13;VARCHAR2;120;;
MAXIMO;RFQ;SHIPTOATTN;14;VARCHAR2;120;;
MAXIMO;RFQ;BILLTO;15;VARCHAR2;120;;
MAXIMO;RFQ;BILLTOATTN;16;VARCHAR2;120;;
MAXIMO;RFQ;REPLYTO;17;VARCHAR2;120;;
MAXIMO;RFQ;REPLYTOATTN;18;VARCHAR2;120;;
MAXIMO;RFQ;FOB;19;VARCHAR2;80;;
MAXIMO;RFQ;FREIGHTTERMS;20;VARCHAR2;200;;
MAXIMO;RFQ;SHIPVIA;21;VARCHAR2;80;;
MAXIMO;RFQ;PAYMENTTERMS;22;VARCHAR2;80;;
MAXIMO;RFQ;CHANGEBY;23;VARCHAR2;120;;
MAXIMO;RFQ;CHANGEDATE;24;DATE;7;;
MAXIMO;RFQ;PRIORITY;25;NUMBER;22;;
MAXIMO;RFQ;HISTORYFLAG;26;NUMBER;22;;
MAXIMO;RFQ;RFQ1;27;VARCHAR2;40;;
MAXIMO;RFQ;RFQ2;28;VARCHAR2;40;;
MAXIMO;RFQ;RFQ3;29;VARCHAR2;40;;
MAXIMO;RFQ;RFQ4;30;VARCHAR2;40;;
MAXIMO;RFQ;RFQ5;31;VARCHAR2;40;;
MAXIMO;RFQ;RFQ6;32;NUMBER;22;10;2
MAXIMO;RFQ;RFQ7;33;DATE;7;;
MAXIMO;RFQ;RFQ8;34;NUMBER;22;15;2
MAXIMO;RFQ;RFQ9;35;NUMBER;22;;
MAXIMO;RFQ;RFQ10;36;NUMBER;22;;
MAXIMO;RFQ;PRINTDATE;37;DATE;7;;
MAXIMO;RFQ;BUYERCOMPANY;38;VARCHAR2;120;;
MAXIMO;RFQ;ORGID;39;VARCHAR2;32;;
MAXIMO;RFQ;SITEID;40;VARCHAR2;32;;
MAXIMO;RFQ;RFQID;41;NUMBER;22;;
MAXIMO;RFQ;LANGCODE;42;VARCHAR2;16;;
MAXIMO;RFQ;HASLD;43;NUMBER;22;;
MAXIMO;RFQ;ROWSTAMP;44;VARCHAR2;160;;
MAXIMO;RFQLINE;RFQNUM;1;VARCHAR2;32;;
MAXIMO;RFQLINE;RFQLINENUM;2;NUMBER;22;;
MAXIMO;RFQLINE;ITEMNUM;3;VARCHAR2;120;;
MAXIMO;RFQLINE;STORELOC;4;VARCHAR2;100;;
MAXIMO;RFQLINE;DESCRIPTION;5;VARCHAR2;4000;;
MAXIMO;RFQLINE;ORDERQTY;6;NUMBER;22;15;2
MAXIMO;RFQLINE;ORDERUNIT;7;VARCHAR2;64;;
MAXIMO;RFQLINE;REQDELIVERYDATE;8;DATE;7;;
MAXIMO;RFQLINE;ENTERDATE;9;DATE;7;;
MAXIMO;RFQLINE;ENTERBY;10;VARCHAR2;120;;
MAXIMO;RFQLINE;RFQL1;11;VARCHAR2;40;;
MAXIMO;RFQLINE;RFQL2;12;VARCHAR2;40;;
MAXIMO;RFQLINE;RFQL3;13;VARCHAR2;40;;
MAXIMO;RFQLINE;RFQL4;14;NUMBER;22;15;2
MAXIMO;RFQLINE;RFQL5;15;VARCHAR2;40;;
MAXIMO;RFQLINE;PONUM;16;VARCHAR2;40;;
MAXIMO;RFQLINE;POLINENUM;17;NUMBER;22;;
MAXIMO;RFQLINE;ASSETNUM;18;VARCHAR2;48;;
MAXIMO;RFQLINE;REQUESTEDBY;19;VARCHAR2;120;;
MAXIMO;RFQLINE;ISSUE;20;NUMBER;22;;
MAXIMO;RFQLINE;RFQLIN1;21;VARCHAR2;40;;
MAXIMO;RFQLINE;RFQLIN2;22;VARCHAR2;40;;
MAXIMO;RFQLINE;RFQLIN3;23;VARCHAR2;40;;
MAXIMO;RFQLINE;RFQLIN4;24;DATE;7;;
MAXIMO;RFQLINE;RFQLIN5;25;NUMBER;22;15;2
MAXIMO;RFQLINE;CHARGESTORE;26;NUMBER;22;;
MAXIMO;RFQLINE;GLDEBITACCT;27;VARCHAR2;136;;
MAXIMO;RFQLINE;RECEIPTREQD;28;NUMBER;22;;
MAXIMO;RFQLINE;CATEGORY;29;VARCHAR2;64;;
MAXIMO;RFQLINE;REMARK;30;VARCHAR2;200;;
MAXIMO;RFQLINE;LOCATION;31;VARCHAR2;100;;
MAXIMO;RFQLINE;MANUFACTURER;32;VARCHAR2;48;;
MAXIMO;RFQLINE;MODELNUM;33;VARCHAR2;1000;;
MAXIMO;RFQLINE;AWARDDATE;34;DATE;7;;
MAXIMO;RFQLINE;VENDOR;35;VARCHAR2;48;;
MAXIMO;RFQLINE;SUPERVISOR;36;VARCHAR2;120;;
MAXIMO;RFQLINE;PRORATESERVICE;37;NUMBER;22;;
MAXIMO;RFQLINE;UNITCOST;38;NUMBER;22;10;2
MAXIMO;RFQLINE;LINECOST;39;NUMBER;22;10;2
MAXIMO;RFQLINE;RFQLINEID;40;NUMBER;22;;
MAXIMO;RFQLINE;INSPECTIONREQUIRED;41;NUMBER;22;;
MAXIMO;RFQLINE;POLINEID;42;NUMBER;22;;
MAXIMO;RFQLINE;MRNUM;43;VARCHAR2;32;;
MAXIMO;RFQLINE;MRLINENUM;44;NUMBER;22;;
MAXIMO;RFQLINE;RFQL6;45;VARCHAR2;40;;
MAXIMO;RFQLINE;RFQL7;46;VARCHAR2;40;;
MAXIMO;RFQLINE;RFQL8;47;VARCHAR2;40;;
MAXIMO;RFQLINE;RFQL9;48;VARCHAR2;40;;
MAXIMO;RFQLINE;RFQL10;49;VARCHAR2;40;;
MAXIMO;RFQLINE;RFQLIN6;50;VARCHAR2;40;;
MAXIMO;RFQLINE;RFQLIN7;51;VARCHAR2;40;;
MAXIMO;RFQLINE;RFQLIN8;52;VARCHAR2;40;;
MAXIMO;RFQLINE;RFQLIN9;53;VARCHAR2;40;;
MAXIMO;RFQLINE;FINCNTRLID;54;VARCHAR2;32;;
MAXIMO;RFQLINE;VENDORPACKCODE;55;VARCHAR2;48;;
MAXIMO;RFQLINE;VENDORPACKQUANTITY;56;VARCHAR2;48;;
MAXIMO;RFQLINE;VENDORWAREHOUSE;57;VARCHAR2;48;;
MAXIMO;RFQLINE;ORGID;58;VARCHAR2;32;;
MAXIMO;RFQLINE;SITEID;59;VARCHAR2;32;;
MAXIMO;RFQLINE;REFWO;60;VARCHAR2;40;;
MAXIMO;RFQLINE;ENTEREDASTASK;61;NUMBER;22;;
MAXIMO;RFQLINE;LINETYPE;62;VARCHAR2;60;;
MAXIMO;RFQLINE;ITEMSETID;63;VARCHAR2;32;;
MAXIMO;RFQLINE;CONDITIONCODE;64;VARCHAR2;120;;
MAXIMO;RFQLINE;CONTRACTNUM;65;VARCHAR2;32;;
MAXIMO;RFQLINE;CONTRACTLINENUM;66;NUMBER;22;;
MAXIMO;RFQLINE;CONTRACTLINEID;67;NUMBER;22;;
MAXIMO;RFQLINE;COMMODITYGROUP;68;VARCHAR2;32;;
MAXIMO;RFQLINE;COMMODITY;69;VARCHAR2;32;;
MAXIMO;RFQLINE;CONVERTTOCONTRACT;70;NUMBER;22;;
MAXIMO;RFQLINE;CONTRACTREV;71;NUMBER;22;;
MAXIMO;RFQLINE;LANGCODE;72;VARCHAR2;16;;
MAXIMO;RFQLINE;CONVERSION;73;NUMBER;22;15;2
MAXIMO;RFQLINE;CONTRACTID;74;NUMBER;22;;
MAXIMO;RFQLINE;HASLD;75;NUMBER;22;;
MAXIMO;RFQLINE;MKTPLCITEM;76;NUMBER;22;;
MAXIMO;RFQLINE;ROWSTAMP;77;VARCHAR2;160;;
MAXIMO;RFQLINE;CLASSSTRUCTUREID;78;VARCHAR2;80;;
MAXIMO;RFQLINE;POREVISIONNUM;79;NUMBER;22;;
MAXIMO;RFQSTATUS;RFQNUM;1;VARCHAR2;32;;
MAXIMO;RFQSTATUS;RFQSTATUSSEQ;2;NUMBER;22;;
MAXIMO;RFQSTATUS;STATUS;3;VARCHAR2;48;;
MAXIMO;RFQSTATUS;CHANGEDATE;4;DATE;7;;
MAXIMO;RFQSTATUS;CHANGEBY;5;VARCHAR2;120;;
MAXIMO;RFQSTATUS;MEMO;6;VARCHAR2;200;;
MAXIMO;RFQSTATUS;ORGID;7;VARCHAR2;32;;
MAXIMO;RFQSTATUS;SITEID;8;VARCHAR2;32;;
MAXIMO;RFQSTATUS;ROWSTAMP;9;VARCHAR2;160;;
MAXIMO;RFQVENDOR;RFQNUM;1;VARCHAR2;32;;
MAXIMO;RFQVENDOR;VENDOR;2;VARCHAR2;48;;
MAXIMO;RFQVENDOR;CONTACT;3;VARCHAR2;200;;
MAXIMO;RFQVENDOR;PHONE;4;VARCHAR2;80;;
MAXIMO;RFQVENDOR;FAXPHONE;5;VARCHAR2;80;;
MAXIMO;RFQVENDOR;EMAIL;6;VARCHAR2;240;;
MAXIMO;RFQVENDOR;CUSTOMERNUM;7;VARCHAR2;64;;
MAXIMO;RFQVENDOR;FOB;8;VARCHAR2;80;;
MAXIMO;RFQVENDOR;FREIGHTTERMS;9;VARCHAR2;200;;
MAXIMO;RFQVENDOR;SHIPVIA;10;VARCHAR2;80;;
MAXIMO;RFQVENDOR;PAYMENTTERMS;11;VARCHAR2;80;;
MAXIMO;RFQVENDOR;CURRENCYCODE;12;VARCHAR2;32;;
MAXIMO;RFQVENDOR;EXCHANGERATE;13;NUMBER;22;14;7
MAXIMO;RFQVENDOR;EXCHANGEDATE;14;DATE;7;;
MAXIMO;RFQVENDOR;BUYAHEAD;15;NUMBER;22;;
MAXIMO;RFQVENDOR;INTERNAL;16;NUMBER;22;;
MAXIMO;RFQVENDOR;REPLIEDDATE;17;DATE;7;;
MAXIMO;RFQVENDOR;GLCREDITACCT;18;VARCHAR2;136;;
MAXIMO;RFQVENDOR;INCLUSIVE1;19;NUMBER;22;;
MAXIMO;RFQVENDOR;INCLUSIVE2;20;NUMBER;22;;
MAXIMO;RFQVENDOR;INCLUSIVE3;21;NUMBER;22;;
MAXIMO;RFQVENDOR;INCLUSIVE4;22;NUMBER;22;;
MAXIMO;RFQVENDOR;INCLUSIVE5;23;NUMBER;22;;
MAXIMO;RFQVENDOR;VENDORQUOTENUM;24;VARCHAR2;60;;
MAXIMO;RFQVENDOR;ORGID;25;VARCHAR2;32;;
MAXIMO;RFQVENDOR;SITEID;26;VARCHAR2;32;;
MAXIMO;RFQVENDOR;RFQVENDORID;27;NUMBER;22;;
MAXIMO;RFQVENDOR;LANGCODE;28;VARCHAR2;16;;
MAXIMO;RFQVENDOR;HASLD;29;NUMBER;22;;
MAXIMO;RFQVENDOR;ROWSTAMP;30;VARCHAR2;160;;
MAXIMO;ROUTES;ROUTE;1;VARCHAR2;32;;
MAXIMO;ROUTES;DESCRIPTION;2;VARCHAR2;400;;
MAXIMO;ROUTES;ORGID;3;VARCHAR2;32;;
MAXIMO;ROUTES;SITEID;4;VARCHAR2;32;;
MAXIMO;ROUTES;PARENTCHGSSTATUS;5;NUMBER;22;;
MAXIMO;ROUTES;ROUTESID;6;NUMBER;22;;
MAXIMO;ROUTES;LANGCODE;7;VARCHAR2;16;;
MAXIMO;ROUTES;HASLD;8;NUMBER;22;;
MAXIMO;ROUTES;ROWSTAMP;9;VARCHAR2;160;;
MAXIMO;ROUTES;ROUTESTOPSBECOME;10;VARCHAR2;32;;
MAXIMO;ROUTE_STOP;ROUTE;1;VARCHAR2;32;;
MAXIMO;ROUTE_STOP;ASSETNUM;2;VARCHAR2;48;;
MAXIMO;ROUTE_STOP;LOCATION;3;VARCHAR2;100;;
MAXIMO;ROUTE_STOP;JPNUM;4;VARCHAR2;48;;
MAXIMO;ROUTE_STOP;STOPSEQUENCE;5;NUMBER;22;;
MAXIMO;ROUTE_STOP;ROUTESTOPID;6;NUMBER;22;;
MAXIMO;ROUTE_STOP;RTS1;7;VARCHAR2;40;;
MAXIMO;ROUTE_STOP;RTS2;8;VARCHAR2;40;;
MAXIMO;ROUTE_STOP;RTS3;9;VARCHAR2;40;;
MAXIMO;ROUTE_STOP;RTS4;10;DATE;7;;
MAXIMO;ROUTE_STOP;RTS5;11;NUMBER;22;15;2
MAXIMO;ROUTE_STOP;ORGID;12;VARCHAR2;32;;
MAXIMO;ROUTE_STOP;SITEID;13;VARCHAR2;32;;
MAXIMO;ROUTE_STOP;DESCRIPTION;14;VARCHAR2;400;;
MAXIMO;ROUTE_STOP;ROUTE_STOPID;15;NUMBER;22;;
MAXIMO;ROUTE_STOP;ROWSTAMP;16;VARCHAR2;160;;
